year,year,month,day,hour,positive,count,context_c,weibo_c,context,weibo
2012,2012,3,14,7,0.05816045,2,,0 ,,
2012,2012,3,14,22,0.451931,1,,0 ,,
2012,2012,3,14,23,0.29564816,5,,0 ,,
2012,2012,3,15,7,0.4237,1,,0 ,,
2012,2012,3,15,12,0.19305,1,,0 ,,
2012,2012,3,15,18,0.454123,1,,0 ,,
2012,2012,3,15,21,0.0239752,1,,0 ,,
2012,2012,3,15,22,0.644104,2,,0 ,,
2012,2012,3,15,23,0.280661,1,,0 ,,
2012,2012,3,16,18,0.51087,1,,0 ,,
2012,2012,3,17,0,0.318463671,7,,0 ,,
2012,2012,3,18,10,0.128262,1,我有抑郁症，所以就去死一死，没什么重要的原因，大家不必在意我的离开。拜拜啦。 ,1 ,"I have depression, so I’ll just go die. There’s no important reason, and it’s not a big deal that I’m leaving. Bye-bye!",1
